Name,Designer,ID,URL,Free
Paris Light sweater,Caroline Edal,7414241,https://www.ravelry.com/patterns/library/paris-light-sweater,True
Rikke sweater No 2,Katrine Hannibal at Önling,7418741,https://www.ravelry.com/patterns/library/rikke-sweater-no-2,False
Summer to Fall Wide Sleeve Crochet Sweater,Kiks + Jack Crochet,7417948,https://www.ravelry.com/patterns/library/summer-to-fall-wide-sleeve-crochet-sweater,True
Masha Sweater,Angelique Pietens,7429127,https://www.ravelry.com/patterns/library/masha-sweater-2,True
Eve Sweater,wemade wardrobe,7389596,https://www.ravelry.com/patterns/library/eve-sweater-2,False
Gift Wrap Sweater,Carina Spencer,254228,https://www.ravelry.com/patterns/library/gift-wrap-sweater,False
The Plain Jayne Baby Sweater,Sierra Tosner,1033357,https://www.ravelry.com/patterns/library/the-plain-jayne-baby-sweater,True
Cropped Raglan Sweater,Lion Brand Yarn,5290,https://www.ravelry.com/patterns/library/cropped-raglan-sweater,True
Coat of Many Colors (Molly Weasley Sweater),Shelle Hendrix,11184,https://www.ravelry.com/patterns/library/coat-of-many-colors-molly-weasley-sweater,False
Costa Maya Video Sweater Class,Patty Lyons,801593,https://www.ravelry.com/patterns/library/costa-maya-video-sweater-class,False
Quilted Sweater Coat,Alexandra Tavel,1092609,https://www.ravelry.com/patterns/library/quilted-sweater-coat,False
Zvaigznes (Stars) Wrap Sweater,Linda Skuja,1346782,https://www.ravelry.com/patterns/library/zvaigznes-stars-wrap-sweater,False
Seamless Yoke Basic Sweater - Child,Ann Budd,346717,https://www.ravelry.com/patterns/library/seamless-yoke-basic-sweater---child,False
Professor Sweater,Rae Blackledge,534468,https://www.ravelry.com/patterns/library/professor-sweater,True
Tiiraluoto kids' sweater,Lea Petäjä,946923,https://www.ravelry.com/patterns/library/tiiraluoto-kids-sweater,True
Erik's Dino Sweater,Marie Hoff,1152908,https://www.ravelry.com/patterns/library/eriks-dino-sweater,False
Child Aosta Sweater,The Knit Purl Girl,1293715,https://www.ravelry.com/patterns/library/child-aosta-sweater,False
Max Sweater Junior,Johanna Gehrisch,1367871,https://www.ravelry.com/patterns/library/max-sweater-junior,False
Arthur Sweater Junior,Johanna Gehrisch,7286393,https://www.ravelry.com/patterns/library/arthur-sweater-junior,False
Reggie unisex sweater,Ruanjie Yumeijie,7288285,https://www.ravelry.com/patterns/library/reggie-unisex-sweater,False
Lucia Children’s Sweater,JoJo Knitwear,7374323,https://www.ravelry.com/patterns/library/lucia-childrens-sweater,True
Franny Granny Child Sweater,Hannah Cross,7321012,https://www.ravelry.com/patterns/library/franny-granny-child-sweater,False
Tuva Sweater,Pernille Larsen,7397814,https://www.ravelry.com/patterns/library/tuva-sweater,False
Crochet Sweater Scarf,Wilma Westenberg,1107434,https://www.ravelry.com/patterns/library/crochet-sweater-scarf,True
bubbly sweater,Isabell Kraemer,704757,https://www.ravelry.com/patterns/library/bubbly-sweater,False
Fisherman's Sweater / Fiskergenser,Anna Enge,712513,https://www.ravelry.com/patterns/library/fishermans-sweater---fiskergenser-2,False
Trefann Sweater,Tara-Lynn Morrison,821824,https://www.ravelry.com/patterns/library/trefann-sweater,False
The Bubble Sweater,Stephen West,895252,https://www.ravelry.com/patterns/library/the-bubble-sweater,False
Huldra Sweater,Tatsiana,906134,https://www.ravelry.com/patterns/library/huldra-sweater-2,False
Yoga | Warrior sweater,Anna Enge,918636,https://www.ravelry.com/patterns/library/yoga--warrior-sweater,False
Red Moon Sweater,Born & Raised Knits,874822,https://www.ravelry.com/patterns/library/red-moon-sweater,False
Suzie (sweater),Along avec Anna,875368,https://www.ravelry.com/patterns/library/suzie-sweater,False
Bookshelf Sweater,Tomomi Yoshimoto,887247,https://www.ravelry.com/patterns/library/bookshelf-sweater,False
Not A Boring Sweater,Zanete Knits,937775,https://www.ravelry.com/patterns/library/not-a-boring-sweater,False
My fall sweater,Siv Kristin Olsen,957172,https://www.ravelry.com/patterns/library/my-fall-sweater,False
Calla sweater,Natasja Hornby,963084,https://www.ravelry.com/patterns/library/calla-sweater,False
Aine sweater,Lucía Ruiz de Aguirre,976955,https://www.ravelry.com/patterns/library/aine-sweater,False
Flammentanz Sweater,Valentina Bogdanova,992371,https://www.ravelry.com/patterns/library/flammentanz-sweater,False
Cinnabar Sweater,Rachael Raimo - Maven Crafted,1001884,https://www.ravelry.com/patterns/library/cinnabar-sweater,False
Lovebirds Sweater,Kate Oates,971289,https://www.ravelry.com/patterns/library/lovebirds-sweater,False
Family tree sweater,Svetlana Volkova,1008560,https://www.ravelry.com/patterns/library/family-tree-sweater,False
Grærup Sweater,Camilla Vad,1019867,https://www.ravelry.com/patterns/library/grrup-sweater,False
Any Yarn Will Do Sweater,Dora Does,1026913,https://www.ravelry.com/patterns/library/any-yarn-will-do-sweater,False
Kviten Sweater,Ksenia Naidyon,1034320,https://www.ravelry.com/patterns/library/kviten-sweater,False
Formation Sweater,Katja Dyrberg // Popknit,1059150,https://www.ravelry.com/patterns/library/formation-sweater,False
Vintergröna - sweater,Stine HoelgaardJohansen,1061705,https://www.ravelry.com/patterns/library/vintergrona---sweater,True
xoxo sweater / xoxogenser,Anna Enge,1045144,https://www.ravelry.com/patterns/library/xoxo-sweater---xoxogenser,False
Strew Holes Sweater,Sanne Kalmbacher,1052117,https://www.ravelry.com/patterns/library/strew-holes-sweater,True
Velvety ( oversized) sweater,Gregoria Fibers,1073459,https://www.ravelry.com/patterns/library/velvety--oversized-sweater,False
Christmas Sweater,Sandnes Garn,1086055,https://www.ravelry.com/patterns/library/christmas-sweater-6,True
Up in the clouds sweater,Camille K,1113432,https://www.ravelry.com/patterns/library/up-in-the-clouds-sweater,False
Alkharif Sweater,Cecilia Losada,1107990,https://www.ravelry.com/patterns/library/alkharif-sweater,False
Gabi sweater,Agnieszka Reduch,1129515,https://www.ravelry.com/patterns/library/gabi-sweater,False
Bluebell Sweater / Blåklokkegenser,Wenche Roald,1147966,https://www.ravelry.com/patterns/library/bluebell-sweater---blaklokkegenser-2,False
First Love Sweater,Angelina Taurus,1150752,https://www.ravelry.com/patterns/library/first-love-sweater,False
Navegante Sweater,Juana Román,1148908,https://www.ravelry.com/patterns/library/navegante-sweater,False
Idaho Sunset Sweater,Caitlyn Turowski,1154347,https://www.ravelry.com/patterns/library/idaho-sunset-sweater,False
Toften - Men's sweater,The Weststrand Sisters,1135746,https://www.ravelry.com/patterns/library/toften---mens-sweater,True
Rosental Sweater,Ekaterina Vorobeva,1146952,https://www.ravelry.com/patterns/library/rosental-sweater,False
2104-08 Snowbell Sweater,Olaug Beate Bjelland,1148265,https://www.ravelry.com/patterns/library/2104-08-snowbell-sweater,False
Cape Cod Sweater,Nancy Richard,1121068,https://www.ravelry.com/patterns/library/cape-cod-sweater,False
Sunday Funday Sweater,Jill Zielinski,1163301,https://www.ravelry.com/patterns/library/sunday-funday-sweater,False
Marjolaine Sweater,Elenor Mortensen,1186046,https://www.ravelry.com/patterns/library/marjolaine-sweater,False
Cloudbreak Sweater,Melanie Berg,1195920,https://www.ravelry.com/patterns/library/cloudbreak-sweater,False
Elsa - sweater,Stine HoelgaardJohansen,1188427,https://www.ravelry.com/patterns/library/elsa---sweater,True
Iris Sweater,Amy Gunderson,1183892,https://www.ravelry.com/patterns/library/iris-sweater-3,True
City Stroll Sweater,Lindsey Muscarella,1216136,https://www.ravelry.com/patterns/library/city-stroll-sweater,False
Andromeda - sweater,Birger Berge,1194130,https://www.ravelry.com/patterns/library/andromeda---sweater,True
Bennie Sweater,Kara Eng,1191725,https://www.ravelry.com/patterns/library/bennie-sweater,False
Seraph Sweater,Nicola Diggins,1192467,https://www.ravelry.com/patterns/library/seraph-sweater,False
Dryad Sweater Top down,Caledonia Dreamin',1214229,https://www.ravelry.com/patterns/library/dryad-sweater-top-down,False
Gossamer Twist Lite Sweater,Caidree,1211112,https://www.ravelry.com/patterns/library/gossamer-twist-lite-sweater,False
Florecer Sweater,Rina Leyton,1211378,https://www.ravelry.com/patterns/library/florecer-sweater,False
Max Sweater,Johanna Gehrisch,1248878,https://www.ravelry.com/patterns/library/max-sweater,False
SLUGCORE Sweater,James N Watts,1236384,https://www.ravelry.com/patterns/library/slugcore-sweater,False
Laberinto sweater,Leeni Hoimela Urban Knit,1227037,https://www.ravelry.com/patterns/library/laberinto-sweater,False
My Time sweater,Lily Kate France,1237333,https://www.ravelry.com/patterns/library/my-time-sweater,False
The Not So Heavy Sweater,Lærke Bagger,1193119,https://www.ravelry.com/patterns/library/the-not-so-heavy-sweater,False
To Be So Lonely Sweater,Kara Eng,1260593,https://www.ravelry.com/patterns/library/to-be-so-lonely-sweater,False
Eye for an Eye(let) Sweater,Kara Eng,1235290,https://www.ravelry.com/patterns/library/eye-for-an-eyelet-sweater,False
Uma sweater,Dorothy Offeciers,1268499,https://www.ravelry.com/patterns/library/uma-sweater-2,False
Phases Sweater,Jennifer Berg,1241884,https://www.ravelry.com/patterns/library/phases-sweater,False
Enamorado Sweater,Valentina Bogdanova,1208190,https://www.ravelry.com/patterns/library/enamorado-sweater,False
Untuva Sweater,Ronja Hakalehto,1257997,https://www.ravelry.com/patterns/library/untuva-sweater,False
For Them Sweater,Tatsiana,1277557,https://www.ravelry.com/patterns/library/for-them-sweater,False
Barren Land Sweater,Lív Ulven,1270772,https://www.ravelry.com/patterns/library/barren-land-sweater,False
Erdene Sweater,Valentina Bogdanova,1261498,https://www.ravelry.com/patterns/library/erdene-sweater,False
Niko Sweater,Karolina Adamczyk,1284792,https://www.ravelry.com/patterns/library/niko-sweater,False
Something Good Sweater,Kara Eng,1292719,https://www.ravelry.com/patterns/library/something-good-sweater,False
Williamsburg Sweater Lite,Kara Eng,1234454,https://www.ravelry.com/patterns/library/williamsburg-sweater-lite,False
235-38 Snowman Time Sweater,DROPS design,1284187,https://www.ravelry.com/patterns/library/235-38-snowman-time-sweater,True
Nuage Sweater,Valentina Bogdanova,1284845,https://www.ravelry.com/patterns/library/nuage-sweater-2,False
Cabin Lake Sweater,Kathleen Simpson,1292146,https://www.ravelry.com/patterns/library/cabin-lake-sweater,False
No. 5 Kelly Sweater w/slit in Tweed Recycled,Sandnes Design,1294971,https://www.ravelry.com/patterns/library/no-5-kelly-sweater-w-slit-in-tweed-recycled,False
Machine Knit Blush V-Neck Sweater,Love Your Knitting Machine,1310044,https://www.ravelry.com/patterns/library/machine-knit-blush-v-neck-sweater,True
Bonfire Sweater,Briana Luppino (she/her/hers),1311892,https://www.ravelry.com/patterns/library/bonfire-sweater-2,False
Carol Sweater,Irene Lin,1301026,https://www.ravelry.com/patterns/library/carol-sweater-2,False
No. 2 Wilbur Sweater Ladies,Sandnes Design,1294951,https://www.ravelry.com/patterns/library/no-2-wilbur-sweater-ladies,False
Changes Sweater,Katja Dyrberg // Popknit,1306052,https://www.ravelry.com/patterns/library/changes-sweater,False
Serpula Sweater,Magda Andres,1319295,https://www.ravelry.com/patterns/library/serpula-sweater,True
Chiara Sweater,Strick & Fit,1308621,https://www.ravelry.com/patterns/library/chiara-sweater,False
SOLAR Sweater,Strick & Fit,1319851,https://www.ravelry.com/patterns/library/solar-sweater,False
Date Night Sweater,Caidree,1294919,https://www.ravelry.com/patterns/library/date-night-sweater,False
Eirlys Sweater,Laura Reinbach,1303771,https://www.ravelry.com/patterns/library/eirlys-sweater,False
Skull and Circus Sweater,Brienne Moody,1271533,https://www.ravelry.com/patterns/library/skull-and-circus-sweater,False
The Monroe Sweater,Sydney Roseweck,1308307,https://www.ravelry.com/patterns/library/the-monroe-sweater,False
Audrey Sweater,Wool and the Gang,1328640,https://www.ravelry.com/patterns/library/audrey-sweater-5,False
Simply Your Sweater,Sedna Yang,1332371,https://www.ravelry.com/patterns/library/simply-your-sweater,True
Springtide Sweater,Aneta Bleyer,1343151,https://www.ravelry.com/patterns/library/springtide-sweater,False
Stronger Sweater,Wool and the Gang,1329372,https://www.ravelry.com/patterns/library/stronger-sweater,False
Leading Lines Sweater,SuviKnits,1329603,https://www.ravelry.com/patterns/library/leading-lines-sweater,False
Painting Triangles Sweater,Stephen West,1318068,https://www.ravelry.com/patterns/library/painting-triangles-sweater,False
Foundation Fade Sweater,Sarah Opie,1344750,https://www.ravelry.com/patterns/library/foundation-fade-sweater,False
No. 3 Wilbur Sweater Men,Sandnes Design,1294955,https://www.ravelry.com/patterns/library/no-3-wilbur-sweater-men,False
Poise Sweater,Hanna | HERBGARDEN knitwear,1349258,https://www.ravelry.com/patterns/library/poise-sweater,False
Agnes Sweater,Biches & Bûches,1354575,https://www.ravelry.com/patterns/library/agnes-sweater-8,False
240-22 Blushing Rose Sweater,DROPS design,1326678,https://www.ravelry.com/patterns/library/240-22-blushing-rose-sweater,True
Madara Domestika Sweater,Linda Skuja,1340856,https://www.ravelry.com/patterns/library/madara-domestika-sweater,False
The Dragonfly Sweater,Marina Mitra,1356570,https://www.ravelry.com/patterns/library/the-dragonfly-sweater,False
2308-04 Gingham Sweater,Sandnes Design,1360147,https://www.ravelry.com/patterns/library/2308-04-gingham-sweater,False
Glicina sweater,Melanie Villegas,1351356,https://www.ravelry.com/patterns/library/glicina-sweater,False
Aspen Sweater,Stefanie Ghea,1345326,https://www.ravelry.com/patterns/library/aspen-sweater-11,False
Kaleidoscope Sweater,Claudia Quintanilla - EweKnit Toronto,7282385,https://www.ravelry.com/patterns/library/kaleidoscope-sweater-4,False
Moa sweater,Linka Neumann and Moa Hundseid,1359885,https://www.ravelry.com/patterns/library/moa-sweater,False
244-27 Lucky Sweater,DROPS design,1359967,https://www.ravelry.com/patterns/library/244-27-lucky-sweater,True
aspen sweater,maria isaeva,7287694,https://www.ravelry.com/patterns/library/aspen-sweater-12,False
Vanilla Tea Sweater,Strick & Fit,7290911,https://www.ravelry.com/patterns/library/vanilla-tea-sweater,False
Chantilly Sweater,Christelle Nihoul,7283516,https://www.ravelry.com/patterns/library/chantilly-sweater-2,False
Box Top Sweater Goes Square,Barbara Wanthal,1360138,https://www.ravelry.com/patterns/library/box-top-sweater-goes-square,False
St Moritz Sweater,Meret Buetzberger,7296164,https://www.ravelry.com/patterns/library/st-moritz-sweater,False
Hoshi Sweater,Knitting For Breakfast,7301110,https://www.ravelry.com/patterns/library/hoshi-sweater,False
Superbloom Sweater,Brienne Moody,1363554,https://www.ravelry.com/patterns/library/superbloom-sweater,False
Bi-Colour Snuggle Sweater,Mia,7288703,https://www.ravelry.com/patterns/library/bi-colour-snuggle-sweater,False
Im Kaninchenbau Sweater 2,Astrid Müller,7284774,https://www.ravelry.com/patterns/library/im-kaninchenbau-sweater-2,False
Adeline Sweater,Olga Putano Designs,7289690,https://www.ravelry.com/patterns/library/adeline-sweater-2,False
Magic Forest Sweater for Adults,Nazilia Zemdikhanova,7286195,https://www.ravelry.com/patterns/library/magic-forest-sweater-for-adults,False
Silversmith Sweater,Tressa Weidenaar,7303262,https://www.ravelry.com/patterns/library/silversmith-sweater,False
Comodo Sweater,Rui Yamamuro,7292172,https://www.ravelry.com/patterns/library/comodo-sweater,False
Niki Sweater,LE PULL,7292746,https://www.ravelry.com/patterns/library/niki-sweater-2,False
244-24 Autumn Reflections Sweater,DROPS design,1368727,https://www.ravelry.com/patterns/library/244-24-autumn-reflections-sweater,True
keyhole back raglan sweater,sarah rivera,7306314,https://www.ravelry.com/patterns/library/keyhole-back-raglan-sweater,True
YPS sweater,Imke von nathusius,7298237,https://www.ravelry.com/patterns/library/yps-sweater,False
Work Study Sweater,Lindsey Fowler,7284371,https://www.ravelry.com/patterns/library/work-study-sweater,False
Christstollen Sweater,Soumine KIM,7301006,https://www.ravelry.com/patterns/library/christstollen-sweater,False
Unwritten Sweater,Lauren Willis,7285792,https://www.ravelry.com/patterns/library/unwritten-sweater,False
City Stroll LITE Sweater,Lindsey Muscarella,7287647,https://www.ravelry.com/patterns/library/city-stroll-lite-sweater,False
Synne sweater long sleeve,Siv Kristin Olsen,1355386,https://www.ravelry.com/patterns/library/synne-sweater-long-sleeve,False
Krogenn Sweater,Nadine Joerg Fauvel,7305430,https://www.ravelry.com/patterns/library/krogenn-sweater,False
Melton Sweater,Tatsiana Matsiuk,7318568,https://www.ravelry.com/patterns/library/melton-sweater,False
Rhumb Line Sweater,Beth MacDonald Stone,7306571,https://www.ravelry.com/patterns/library/rhumb-line-sweater,False
Two Tone Raglan Sweater,Viv Crochets,7306868,https://www.ravelry.com/patterns/library/two-tone-raglan-sweater,True
Sken - sweater,Stine HoelgaardJohansen,1358928,https://www.ravelry.com/patterns/library/sken---sweater,True
GESTALTUNG Sweater,Evgeniya Dupliy,7293744,https://www.ravelry.com/patterns/library/gestaltung-sweater,False
CERATA sweater,Joanna Wiernicka,7323412,https://www.ravelry.com/patterns/library/cerata-sweater,False
Anemone puff sleeve Sweater,Kaory Nashida,7308947,https://www.ravelry.com/patterns/library/anemone-puff-sleeve-sweater,False
1927 Sweater (Christmas),Sisu Knitwear,7296236,https://www.ravelry.com/patterns/library/1927-sweater-christmas,False
Basket Weave Sweater,Studio Klara,7311520,https://www.ravelry.com/patterns/library/basket-weave-sweater-5,False
Into the Archives Sweater,Victoria L-S,7312780,https://www.ravelry.com/patterns/library/into-the-archives-sweater,False
Laventeli Sweater,Veera Välimäki,7312864,https://www.ravelry.com/patterns/library/laventeli-sweater,False
Fade sweater Chunky,Katrine Hannibal at Önling,7328459,https://www.ravelry.com/patterns/library/fade-sweater-chunky,False
Sunstead Sweater,Sarah Opie,7302410,https://www.ravelry.com/patterns/library/sunstead-sweater,False
Mélopée sweater,Sylvie Damey,7334031,https://www.ravelry.com/patterns/library/melopee-sweater,False
Kvitne sweater,Liudmyla Babintseva,7334892,https://www.ravelry.com/patterns/library/kvitne-sweater,False
Milly sweater,Sandnes Garn,7335270,https://www.ravelry.com/patterns/library/milly-sweater,False
245-24 Stormy Evening Sweater,DROPS design,7289125,https://www.ravelry.com/patterns/library/245-24-stormy-evening-sweater,True
Schilf Sweater,Strick & Fit,7326955,https://www.ravelry.com/patterns/library/schilf-sweater,False
Ditte Sweater,Rikke Ørum,7290112,https://www.ravelry.com/patterns/library/ditte-sweater,False
Avellana Sweater,TwinKnits,7342949,https://www.ravelry.com/patterns/library/avellana-sweater,False
Deco Lace Pullover Sweater,Jeri Riggs,7329772,https://www.ravelry.com/patterns/library/deco-lace-pullover-sweater,False
HUG SWEATER,Knitail/ Derako,7294711,https://www.ravelry.com/patterns/library/hug-sweater,False
Rehat Sweater,Bash Harry,7334760,https://www.ravelry.com/patterns/library/rehat-sweater,False
Everyday Sweater,Bana Kavanagh,7298596,https://www.ravelry.com/patterns/library/everyday-sweater-18,False
Rosecroft Sweater,Florence Spurling,7320736,https://www.ravelry.com/patterns/library/rosecroft-sweater,False
Centaur Sweater,Emilie Pallesgaard,7336373,https://www.ravelry.com/patterns/library/centaur-sweater,False
Paula Sweater,Neo Tshambani,7356529,https://www.ravelry.com/patterns/library/paula-sweater-3,False
Huuru Sweater,Ronja Hakalehto,7332668,https://www.ravelry.com/patterns/library/huuru-sweater,False
Grayling Sweater,Magdalena Parker,7335870,https://www.ravelry.com/patterns/library/grayling-sweater,False
Heather Sweater,Sandnes Garn,7315809,https://www.ravelry.com/patterns/library/heather-sweater-6,False
Pine Needle Sweater,Jodie Simms,7357671,https://www.ravelry.com/patterns/library/pine-needle-sweater,False
Mingling Daisies Sweater,Stephen West,7341204,https://www.ravelry.com/patterns/library/mingling-daisies-sweater,False
Wild Iris Sweater,Jie,7367809,https://www.ravelry.com/patterns/library/wild-iris-sweater,False
Brightline Sweater,Jennifer Brou,7376577,https://www.ravelry.com/patterns/library/brightline-sweater,False
Ruled by Neptune sweater,Klara Cecilia,7353605,https://www.ravelry.com/patterns/library/ruled-by-neptune-sweater,False
Dancing Sunbeams Sweater,Anna Husemann,7378236,https://www.ravelry.com/patterns/library/dancing-sunbeams-sweater,False
Jardin Sweater,Bo & moi,7330873,https://www.ravelry.com/patterns/library/jardin-sweater,False
Peacock sweater,Spøt,7372448,https://www.ravelry.com/patterns/library/peacock-sweater-5,False
Sloane Sweater,This.Bird.Knits,7386468,https://www.ravelry.com/patterns/library/sloane-sweater,False
Cala Sweater,Cecilia García Rodrigo,7375857,https://www.ravelry.com/patterns/library/cala-sweater,False
Holly Harvest Sweater,Famke | Mipi the Label,7389905,https://www.ravelry.com/patterns/library/holly-harvest-sweater,False
Finestra Sweater,The Sunny Zoo,7383356,https://www.ravelry.com/patterns/library/finestra-sweater,False
Mystical V Neck Sweater,Hannah Cross,7371224,https://www.ravelry.com/patterns/library/mystical-v-neck-sweater,False
Escher sweater,KnitandSpritz,7394644,https://www.ravelry.com/patterns/library/escher-sweater,False
CEDAR Sweater,Monica Christine,7398543,https://www.ravelry.com/patterns/library/cedar-sweater,False
Square one 2-in-1 sweater and vest,Lauren Willis,7377797,https://www.ravelry.com/patterns/library/square-one-2-in-1-sweater-and-vest,False
Never Summer Sweater,Brienne Moody,7346084,https://www.ravelry.com/patterns/library/never-summer-sweater,False
Easy Tweedy Adult Sweater,Hannah Cross,7404178,https://www.ravelry.com/patterns/library/easy-tweedy-adult-sweater,False
Gil sweater,Petra Breakstone,7406145,https://www.ravelry.com/patterns/library/gil-sweater,False
Satina Sweater,Deni Sharpe,7393833,https://www.ravelry.com/patterns/library/satina-sweater,False
Crossroads Sweater,Shelby Mooney,7391797,https://www.ravelry.com/patterns/library/crossroads-sweater-2,False
My Como Sweater,Margaryta Berdychevska,7403808,https://www.ravelry.com/patterns/library/my-como-sweater,False
QUADRATA man sweater,Josefien Gielis,7413449,https://www.ravelry.com/patterns/library/quadrata-man-sweater,False
Venise Sweater,chandails et cardigans,7403627,https://www.ravelry.com/patterns/library/venise-sweater,False
Oreum sweater,knitter sol,7395244,https://www.ravelry.com/patterns/library/oreum-sweater,False
Ede Sweater,kayen-itee,7418356,https://www.ravelry.com/patterns/library/ede-sweater,False
Color Theory Cropped Sweater,Salena Baca,7418433,https://www.ravelry.com/patterns/library/color-theory-cropped-sweater,False
Hanseatic Sweater,Ruthemann Design,7408586,https://www.ravelry.com/patterns/library/hanseatic-sweater,False
Kaka Sweater,Kiniki Knits,7424874,https://www.ravelry.com/patterns/library/kaka-sweater,False
Aino sweater,HnnmrDesign,7439018,https://www.ravelry.com/patterns/library/aino-sweater,False
Kai Sweater,Marita Harvey,7429562,https://www.ravelry.com/patterns/library/kai-sweater-2,False
Petal Patch Sweater,Gabrielle Vézina,7399494,https://www.ravelry.com/patterns/library/petal-patch-sweater,False
Fluidum Sweater,Astrid Müller,7400824,https://www.ravelry.com/patterns/library/fluidum-sweater,False
Shipshape Sweater,Lindsey Muscarella,7453603,https://www.ravelry.com/patterns/library/shipshape-sweater,False
Amrita Sweater,Susan Lin,7432016,https://www.ravelry.com/patterns/library/amrita-sweater,False
Rolled Edge Raglan Baby Sweater,Joan Marie,169418,https://www.ravelry.com/patterns/library/rolled-edge-raglan-baby-sweater,True
Ciqala Arrowhead Sweater - P117,OGE Knitwear Designs,765583,https://www.ravelry.com/patterns/library/ciqala-arrowhead-sweater---p117,False
Tiny Treasure Sweater,Sarah Hatton,839406,https://www.ravelry.com/patterns/library/tiny-treasure-sweater,True
Sail Away Baby Sweater,LJM Designs,1069607,https://www.ravelry.com/patterns/library/sail-away-baby-sweater,True
Mossy Baby Sweater,Sandra Magalhães,1202025,https://www.ravelry.com/patterns/library/mossy-baby-sweater,False
84 / Berlingot Sweater,Florence Merlin,1323772,https://www.ravelry.com/patterns/library/84---berlingot-sweater,False
Baby Sundial Sweater,Iris H,1365406,https://www.ravelry.com/patterns/library/baby-sundial-sweater,False
The Chunky Baby Sweater,SeventhSedge,7359551,https://www.ravelry.com/patterns/library/the-chunky-baby-sweater,True
Umbriel - sweater,Agnes Brandels,7431482,https://www.ravelry.com/patterns/library/umbriel---sweater,True
Magical Mitered Sweater,Jeri Riggs,1321598,https://www.ravelry.com/patterns/library/magical-mitered-sweater,True
Nostalgic Sweater Coat,Ailbíona McLochlainn,1266943,https://www.ravelry.com/patterns/library/nostalgic-sweater-coat,False
Greta Sweater,Agnieszka Reduch,7304929,https://www.ravelry.com/patterns/library/greta-sweater-2,False
Everyday Crochet Strawberry Sweater Vest Top,Heather Brooke,1247979,https://www.ravelry.com/patterns/library/everyday-crochet-strawberry-sweater-vest-top,True
#19 Child's Aran Sweater,Melinda Goodfellow,18264,https://www.ravelry.com/patterns/library/19-childs-aran-sweater,False
#21 Roll Raglan - child & adult sweater,Melinda Goodfellow,8911,https://www.ravelry.com/patterns/library/21-roll-raglan---child--adult-sweater,False
Sock Yarn Sweater - Child's Version,Hannah Fettig,145061,https://www.ravelry.com/patterns/library/sock-yarn-sweater---childs-version,False
Sunday Sweater,Ginny Sheller,348319,https://www.ravelry.com/patterns/library/sunday-sweater,False
Dinosaur Sweater (Triceratops),Denny Gould,551666,https://www.ravelry.com/patterns/library/dinosaur-sweater-triceratops,False
Alfred's Sweater,PetiteKnit,744231,https://www.ravelry.com/patterns/library/alfreds-sweater,False
Cozy Sweater,Along avec Anna,899725,https://www.ravelry.com/patterns/library/cozy-sweater-8,False
The Simpler Sinister Sweater,Marna Gilligan,889373,https://www.ravelry.com/patterns/library/the-simpler-sinister-sweater,False
BERNITO SWEATER,Jean-Philippe Cliche,952723,https://www.ravelry.com/patterns/library/bernito-sweater,False
Juniper Sweater / Tunic Top P158,OGE Knitwear Designs,970649,https://www.ravelry.com/patterns/library/juniper-sweater---tunic-top-p158,False
Pomme de pin sweater,Anne B Hanssen,990918,https://www.ravelry.com/patterns/library/pomme-de-pin-sweater,False
Harvest Sweater,Mon Petit Violon,981019,https://www.ravelry.com/patterns/library/harvest-sweater-3,False
Lil Biscuit Sweater,Marie Greene,1120541,https://www.ravelry.com/patterns/library/lil-biscuit-sweater,False
Lillebjørn Sweater,Tonje Haugli,1155952,https://www.ravelry.com/patterns/library/lillebjrn-sweater,False
Little ‘Big Cozy’ Sweater,Knit Folk,1167012,https://www.ravelry.com/patterns/library/little-big-cozy-sweater,False
Goldie Sweater and Hat - LF40,Lisa Craig,1168548,https://www.ravelry.com/patterns/library/goldie-sweater-and-hat---lf40,False
Karkki Sweater,Johanna Kolhinen Designs,1210802,https://www.ravelry.com/patterns/library/karkki-sweater,True
Sunde Sweater MINI,Ane Fiskum Sunde,1278608,https://www.ravelry.com/patterns/library/sunde-sweater-mini,False
Vintergrangenser / Vintergran Sweater,Tonje Haugli,1268655,https://www.ravelry.com/patterns/library/vintergrangenser---vintergran-sweater,False
Iggy Peck Sweater,Tanis Lavallee,1274206,https://www.ravelry.com/patterns/library/iggy-peck-sweater,False
Bunny & boo sweater,Agnes Brandels,1320863,https://www.ravelry.com/patterns/library/bunny--boo-sweater,False
Bobble Burst Sweater Junior,Nashwa Sakr,1315737,https://www.ravelry.com/patterns/library/bobble-burst-sweater-junior,False
Panda Sweater,Claudia Quintanilla - EweKnit Toronto,1323045,https://www.ravelry.com/patterns/library/panda-sweater-5,False
Dino sweater,Olga Lotas,1339859,https://www.ravelry.com/patterns/library/dino-sweater-7,False
Malmesbury Sweater - P245,OGE Knitwear Designs,1343045,https://www.ravelry.com/patterns/library/malmesbury-sweater---p245,False
Snow Globe Sweater,Oona Kim,7298194,https://www.ravelry.com/patterns/library/snow-globe-sweater,False
Fruity Sweater Kids,HipKnitShop,1360968,https://www.ravelry.com/patterns/library/fruity-sweater-kids,False
Rodale Sweater - P249,OGE Knitwear Designs,1363687,https://www.ravelry.com/patterns/library/rodale-sweater---p249,False
Kerstin sweater,Agnes Brandels,1352504,https://www.ravelry.com/patterns/library/kerstin-sweater,False
Hope kids sweater,Pope Vergara,7315596,https://www.ravelry.com/patterns/library/hope-kids-sweater,True
YPS sweater kids,Imke von nathusius,7310586,https://www.ravelry.com/patterns/library/yps-sweater-kids,False
